sample,hardware_type,file_system,strategy,split_time,merge_time,split_nb_seeks,merge_nb_seeks,split_read_time,merge_read_time,split_write_time,merge_write_time,split_seek_time,merge_seek_time
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.NAIVE,73.81889963150024,73.25394558906555,3726808,3388009,26.200539350509644,15.221235990524292,45.183892250061035,37.27180480957031,0,11.53556752204895
bigBrainSample0-1-1.nii,hdd,ext4,Strategy.CLUSTERED,92.0658540725708,82.55103015899658,2824,3388009,78.30008435249329,0.04987812042236328,2.2002785205841064,36.821051597595215,3.62396240234375e-05,12.06205701828003
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.NAIVE,191.66616296768188,124.78823971748352,3726808,3388009,67.57420754432678,30.013521671295166,121.70905542373657,73.6080060005188,0,11.706500768661499
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.CLUSTERED,92.54865550994873,83.35511088371277,2824,3388009,78.77804780006409,0.05066633224487305,2.2114744186401367,37.044036865234375,3.695487976074219e-05,11.995567321777344
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.MULTIPLE,58.791404485702515,81.9366135597229,0,3388011,12.696255445480347,0.004093647003173828,2.2524209022521973,24.467377185821533,7.128715515136719e-05,14.470146179199219
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.CLUSTERED,93.53553128242493,83.52930688858032,2824,3388009,79.64355874061584,0.055490970611572266,2.1999757289886475,37.15933108329773,3.600120544433594e-05,11.797189235687256
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.MULTIPLE,59.249449253082275,82.77704548835754,0,3388011,12.559593200683594,0.004090070724487305,2.2202365398406982,25.03870463371277,7.104873657226562e-05,14.361028909683228
bigBrainSample1-0-1.nii,hdd,ext4,Strategy.CLUSTERED,93.46983814239502,84.366126537323,2824,3388009,79.63375449180603,0.05148577690124512,2.191833019256592,37.45866775512695,3.719329833984375e-05,11.947932481765747
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.MULTIPLE,38.98963475227356,58.370193004608154,0,3388011,4.519803524017334,0.0039043426513671875,2.2170588970184326,15.414026498794556,7.224082946777344e-05,13.913349628448486
bigBrainSample1-0-1.nii,ssd,ext4,Strategy.CLUSTERED,37.02973198890686,48.53500580787659,2824,3388009,23.094116926193237,0.05124163627624512,2.309124708175659,19.105835914611816,3.504753112792969e-05,11.773040294647217
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.NAIVE,117.11140537261963,80.26389670372009,3726808,3388009,25.031648874282837,23.889328718185425,89.63854694366455,35.51408290863037,0,11.62290096282959
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.NAIVE,149.5318636894226,87.34167432785034,3726808,3388009,25.742649793624878,29.926751136779785,121.34319996833801,36.54668354988098,0,11.599203824996948
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.NAIVE,116.91953158378601,84.44616150856018,3726808,3388009,25.02171039581299,24.017284870147705,89.47751879692078,39.66024875640869,0,11.553482294082642
bigBrainSample1-1-1.nii,ssd,ext4,Strategy.MULTIPLE,39.37747025489807,56.54370594024658,0,3388011,4.458165407180786,0.003943443298339844,2.247169017791748,14.734357595443726,6.961822509765625e-05,13.61670708656311
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.CLUSTERED,34.63356947898865,52.54548263549805,2824,3388009,20.5344295501709,0.05670166015625,2.28615665435791,20.373115301132202,3.62396240234375e-05,11.724423885345459
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.NAIVE,157.83698987960815,119.85283398628235,3726808,3388009,56.770028591156006,25.378661155700684,98.71009564399719,73.5026524066925,0,11.612687826156616
bigBrainSample0-1-1.nii,ssd,ext4,Strategy.CLUSTERED,34.434834718704224,48.766071796417236,2824,3388009,20.55204749107361,0.049237728118896484,2.175955057144165,19.059394598007202,3.6716461181640625e-05,11.831864356994629
bigBrainSample1-1-0.nii,hdd,ext4,Strategy.NAIVE,158.17698740959167,119.80618619918823,3726808,3388009,57.033127784729004,25.319546699523926,98.76211142539978,73.50742220878601,0,11.622907876968384
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.MULTIPLE,59.96854066848755,83.61269450187683,0,3388011,12.849459171295166,0.0038242340087890625,2.2250044345855713,25.325326204299927,7.224082946777344e-05,14.464688062667847
bigBrainSample1-1-1.nii,hdd,ext4,Strategy.NAIVE,192.39702486991882,126.91400718688965,3726808,3388009,68.74827766418457,29.99859929084778,121.31055164337158,75.73173499107361,0,11.768439292907715
bigBrainSample1-1-0.nii,ssd,ext4,Strategy.NAIVE,126.44536256790161,83.75878524780273,3726808,3388009,25.088071823120117,25.402007579803467,98.97986507415771,37.500303506851196,0,11.589885711669922
bigBrainSample0-0-1.nii,ssd,ext4,Strategy.MULTIPLE,41.10356426239014,56.841317892074585,0,3388011,4.766590118408203,0.004018068313598633,2.253373146057129,14.36879277229309,7.43865966796875e-05,13.9818594455719
